,asin,helpful,reviewText,overall,reviewTime,title,price,brand,reviewLength,reviewWords,usefulness,avgWordLength,expresiveness,ratingDelta,priceDelta,sentiment
53,B002RWK9N2,"[4, 5]","This is my second Yamaha generator. My first was a 2400is. After almost 5000 grueling desert and sand dune hours, I decided to replace it even though it still ran perfect. Put it up on Craigslist, and it sold in hours for a good price. (great resale value) Although I love Amazon, I bought it from a local Yamaha dealer. I paid $899 and another $49 bucks for the Yamaha tachometer/hour meter. They put oil in it, filled it with fuel, and fired it up and checked it out. They went through and explained everything to me, even how to change the oil and how to properly break it in. I decided to pay a little extra to buy it from the dealer for service issues. If I ever need service, they will stand behind it. Worth a little extra in my opinion.I have run it about 20 hours with no issues what so ever. Has never failed to start on the first pull and it uses very little fuel. It has no problem starting my 13,500 btu Coleman power saver A/C in my RV. Yes, it runs my A/C! (Coleman Mach III Power Saver)Don't cheap out and buy the Chinese garbage. You will end up disappointed eventually, and end up buying one of these to begin with. Stick with a Yamaha or Honda.By the way, according to my DB meter, it is 53 Db at 20 feet.",5.0,"02 24, 2012","Yamaha EF2000iS 2,000 Watt 79cc OHV 4-Stroke Gas Powered Portable Inverter Generator, CARB Compliant, Blue",975.0,Yamaha,1224,246,0.8,4.975609756097562,4.065719271075777,1.1946105790109216,16.717670125703595,0.1339603066444397
54,B000NKCM2Q,"[13, 13]","This intake works very nice. Makes my 09 Civic much more responsive and accelerates much quicker and soother and does so at lower revs then with the stock intake. It does not add a whole lot of HP (5-9 HP at best) but it does help your car make much better use of the power it has to begin with, you will notice the difference. Stock air box's have so much air restriction, and holds you car back from what it is fully capable of. This intake will definitely help fix that. You will not notice a huge difference in power while cruising at lower revs (though is does make it a bit smoother), but when you get it up to around 3500 through 5500 revs, you will most definitely know it's working! Gives the engine a great mean/deep sound too. This intake is definitely worth getting if your looking into upgrading the performance of your car.",5.0,"09 28, 2009",K&amp;N 69-1013TS Typhoon; Short Ram; Silver,247.49,K&amp;N,837,161,1.0,5.1987577639751565,2.660897571720325,1.1946105790109216,4.243544799395265,1.0
55,B003VZLJFG,"[1, 1]",Works as advertised.  You will need to put some elbow grease into it.See my customer images of before and after:http://ecx.images-amazon.com/images/I/61OUJ4Aq0EL.jpg,5.0,"03 23, 2013",Rain-X Headlight Restoration  Kit,12.99,Rain-X,165,30,1.0,5.5,0.4958194233019239,1.1946105790109216,0.22273080505937407,0.5
56,B001ELZC5C,"[1, 1]","I like this tire gage.  Although it does leak down a little after it gets the reading.  Easy to use, easy to read and don't lose a lot of air when using it.",4.0,"11 21, 2013",Professional Products 11101 Street Tire Pressure Gauge,15.99,Professional Products,156,34,1.0,4.588235294117646,0.5619286797421804,0.9556884632087372,0.27416979006153896,0.9958705902099609
57,B000CET8XY,"[1, 1]",Just installed this in my car yesterday...used the original adapter nozzle but the pump works good so far and fits just like the OEM part. Very prompt delivery.,5.0,"03 17, 2013",ACI 177132 Windshield Washer Pump,14.36,ACI,160,29,1.0,5.517241379310343,0.4792921091918598,1.1946105790109216,0.24622127487702936,0.9996944665908813
58,B00080QHMM,"[1, 1]",A very accurate tire pressure gauge. I use it to measure my RV tires that require more than 100 # of pressure. I have had this product for several months and would recommend it.,5.0,"11 3, 2013",Accutire MS-4021B Digital Tire Pressure Gauge,11.49,Accutire,177,33,1.0,5.363636363636363,0.5454013656321163,1.1946105790109216,0.19701131255829168,0.9877218008041382
59,B0002SR4Q8,"[4, 4]","I had to do an oil change on a 2005 Honda CR-V, The filter is behind the motor and is impossible to get at it with a strap wrench. It was off in two seconds.We use these where i work as well at Jiffy Lube they make life easy for hard to remove filters and this one worked wellOnly complaint i have is the spring had a small stretch in it but it does not effect how it works so i gave it a 5/5",5.0,"12 25, 2010",Lisle 63600 Oil Filter Tool,12.99,Lisle,392,88,1.0,4.454545454545454,1.4544036416856434,1.1946105790109216,0.22273080505937407,9.626150131225586e-06
60,B00AX64HEQ,"[1, 1]","I'm enjoying the whole concept, so much better than a pad, and I don't experience pain  from cramps in my hands.",4.0,"05 30, 2013",Griot's Garage 10642 3&quot; Palm Grip Pad Holder,9.99,Griot&#39;s Garage,112,23,1.0,4.869565217391305,0.380128224531475,0.9556884632087372,0.17129182005720914,0.9372417330741882
61,B0065TK96A,"[1, 1]",Love this Kayak. Super comfortable and easy to use. Great for lakes and slow river. Unlike hard Kayaks I can ride all day in this and my back is not killing me. Best of all it folds up and fits in the back of my car. I have tried many different inflatable and hard kayak this one is by far the best one.,5.0,"07 8, 2013",Airhead AHTK-6 Baja Kayak,114.95,Airhead,303,63,1.0,4.809523809523808,1.0412207889340401,1.1946105790109216,1.970970441999619,0.9980416297912598
62,B004VG88MQ,"[11, 11]",I use it to protect the frame of my mountain bikes. It saves you from scratches and the film is almost invisible.Pay attention for application's instructions. Basically water it with water and dishwasher soap (in aspray bottle) so you can move it around before choosing its final placement. Otherwise it may stick where you don't want it to and it is hard to move / remove it.,5.0,"05 16, 2013",3M Clear Bra Paint Protection Bulk Film Roll 6-by-48-inches,20.95,Clear Defender,376,69,1.0,5.449275362318841,1.140384673594425,1.1946105790109216,0.3592155785984517,0.09473386406898499
63,B007QBR5TA,"[1, 1]",Exactly as described. I put this in my 2004 Chevy Tahoe. It's a high quality AC Delco part. Easy install ordered at 3pm received next morning just before noon.,5.0,"04 20, 2013",ACDelco 335-1086 Alternator,153.95,ACDelco,159,30,1.0,5.3,0.4958194233019239,1.1946105790109216,2.6396772470277625,0.9718159437179565
64,B001GH1P3W,"[1, 1]","be careful if you have a manual transmission.  People are correct in saying there is a problem if you have a manual transmission, but it depends on how many switches you're going to use.  The switch on the far left clears the shifter boot fine, so if you only plan on using one switch, the panel will work.  I'm using 2 switches, so I'm using the left 2 slots on the panel.  The far left switch will be used for fog lamps and the next switch to the right will be used for rear facing fog lamps, which is perfect for me because when I put the Jeep in first gear, with my reverse fog lamps on, the shifter boot will automatically shut the fog lamps off!  LOL!  The right 2 switches will be shut off too if you choose to use them with a manual trans.  I think Daystar could redesign this panel to make it work with manual transmissions a lot better, but I doubt they will.  Color and fit is good.",4.0,"12 18, 2013",Daystar KJ71030 Lower Dash Switch Panel Kit,23.05,Daystar,893,177,1.0,5.045197740112994,2.925334597481351,0.9556884632087372,0.3952228680999671,0.9998871088027954
65,B003QSCH0Y,"[2, 2]",These covers fit perfect one minute instalation. they look great 1000% better than the stock. You'll love the way your bike will look.,4.0,"05 14, 2012",Kuryakyn 2270 Front Deep Dish Bezel with Lens,32.15,Kuryakyn,134,24,1.0,5.583333333333332,0.3966555386415391,0.9556884632087372,0.5512544559398673,0.9999997615814209
66,B001LHVOVK,"[3, 3]","for those with link error, I didn't read the manual but you need the ignition in the ON position  (not ACC or OFF).  For those with codes that it read that had already been repaired... your mechanic should have cleared the codes in the computer after the repair but did not.  Now you can clear them yourself. :) It's possible the repair didn't work, either, but if the MIL (malfunction indicator lamp, aka check engine light etc) didn't come back on, you should be fine.-----------------------------This Autel scans my 1998 Subaru Legacy and read the P0440 code just the same as the Actron.  It cleared the code successfully and the MIL turned off.  This unit also scans my wife's 2010 Toyota RAV4, but it doesn't have any check engine light to confirm codes or any of that stuff.The included manual comes with generic DTC definitions, but the definitions are so short you need to search them on the web anyway to translate and determine the severity.  That's true with just about any scanner, especially those in this price range so I was expecting that.  The manual does not list manufacturer specific codes that the tool presumably reports, but you can get those on the web.  I've found that obd-codes dot com to be a good resource for _most_ DTC generic and manufacturer specific definitions.  It also includes other details for generic codes that are helpful.It is true that most auto parts stores will scan your car for free, but that's not always convenient.  Plus, if you have an intermittent problem that occassionally trips the MIL, you might dismiss any future instance of the MIL as the original issue, and potentially cause harm to your vehicle.  If you own a scanner, it's easy to regularly verify.I also own a more expensiveActron CP9180but I bought the Autel to leave in my car at all times.  Since MS300 so inexpensive I wouldn't be too upset if it gets baked in the summer heat.  This product feels like a toy (very light and it has a short short cord...maybe 18""), but it seems to work.  I only gave it 4 stars because of the feel of the product, but quite honestly I wasn't expecting anything more based on the price and the fact that these are made in china.My Actron has a lot of features that I'll never use (I'm just a consumer, not a mechanic), but it is a solid product that will presumably last much longer than the cheaply made MS300.  Even though I paid a cheaper price for the Actron on eBay, you can get three MS300 tools for the same price of the Actron, and the MS300 tool has every feature that normal consumers like myself need.",4.0,"08 17, 2010",Autel MaxiScan MS300 CAN Diagnostic Scan Tool for OBDII Vehicles,11.97,Autel,2563,476,1.0,5.3844537815126055,7.867001516390526,0.9556884632087372,0.205241550158638,0.99486243724823
67,B004HCOE8Q,"[0, 10]","Not impressed!  This is Meguiars, it has a good reputation but there are better products to use at a much more reasonable price.I believe Meguiars is going downhill in the quality department.No, I will not buy again.",2.0,"03 15, 2013",Meguiar's G19216 Ultimate Polish - 16 oz.,9.27,Meguiar&#39;s,216,39,0.0,5.538461538461538,0.6445652502925011,0.4778442316043686,0.15894646365668955,0.9996665716171265
68,B005CNO920,"[0, 2]",Theyre floor liners for a car... I dont know what I'm supposed to say other than they arent terrible bro,5.0,"07 11, 2013",Husky Liners 98861 WeatherBeater Black Floor Liner for Kia Sportage - 4 Piece,164.95,Husky Liners,104,21,0.0,4.9523809523809526,0.3470735963113467,1.1946105790109216,2.828286858702368,0.9127445220947266
69,B00E1D1GY6,"[7, 8]","With some difficulty you can even put your feet up on the desk (thank you cruse control). Can rest your head there too for a quick nap (thanks lane change detection!).BTW, for those of you who bought my pamphlet ""Learn to Sky Dive in One Fell Swoop"", please change line 1 on page 23 from ""state zip code"" to ""pull rip code"".",3.0,"08 16, 2013",AutoExec Wheelmate Steering Wheel Attachable Work Surface Tray,18.97,AutoExec,324,63,0.875,5.142857142857143,1.0412207889340401,0.7167663474065529,0.3252658484970228,0.9461159706115723
70,B0009PCPRW,"[1, 1]","Figured it was worth a shot after my mechanic said I needed a new rack and pump. I went from needing to add 6 ounces of power steering fluid every other day to needing none for over a month now. I'm sure it wont fix every problem, but $800 for a new rack and pump, or a bottle of this stuff. Roll the dice. You have very little to lose.",4.0,"06 2, 2013",STP Power Steering Fluid &amp; Stop Leak 12 oz (350 ml),7.46,STP,336,71,1.0,4.732394366197184,1.1734393018145532,0.9556884632087372,0.1279116093720501,0.9961901903152466
